store_id,region,test_group,category_id,category_name,week_start_date,period,revenue,units_sold
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-03-23,Pre,10244.89,429
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-03-30,Pre,12123.48,353
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-06,Post,11205.7,567
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-13,Post,9889.33,291
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-20,Post,10046.5,347
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-27,Post,9487.07,279
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-04,Post,10996.88,300
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-11,Post,9294.04,249
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-18,Post,12446.18,453
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-25,Post,10682.14,499
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-01,Post,11596.83,424
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-08,Post,10695.13,306
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-15,Post,11230.39,283
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-22,Post,10936.4,272
T1009,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-29,Post,11119.09,320
T1009,Midwest,Control,CAT06,Toys,2026-01-05,Pre,8193.81,208
T1009,Midwest,Control,CAT06,Toys,2026-01-12,Pre,8497.13,295
T1009,Midwest,Control,CAT06,Toys,2026-01-19,Pre,8479.74,257
T1009,Midwest,Control,CAT06,Toys,2026-01-26,Pre,9395.33,479
T1009,Midwest,Control,CAT06,Toys,2026-02-02,Pre,7304.73,222
T1009,Midwest,Control,CAT06,Toys,2026-02-09,Pre,7919.56,208
T1009,Midwest,Control,CAT06,Toys,2026-02-16,Pre,7373.61,172
T1009,Midwest,Control,CAT06,Toys,2026-02-23,Pre,8397.65,193
T1009,Midwest,Control,CAT06,Toys,2026-03-02,Pre,7271.52,236
T1009,Midwest,Control,CAT06,Toys,2026-03-09,Pre,8499.64,427
T1009,Midwest,Control,CAT06,Toys,2026-03-16,Pre,7968.77,426
T1009,Midwest,Control,CAT06,Toys,2026-03-23,Pre,7843.14,196
T1009,Midwest,Control,CAT06,Toys,2026-03-30,Pre,7934.08,371
T1009,Midwest,Control,CAT06,Toys,2026-04-06,Post,7323.34,301
T1009,Midwest,Control,CAT06,Toys,2026-04-13,Post,7391.71,169
T1009,Midwest,Control,CAT06,Toys,2026-04-20,Post,8131.98,195
T1009,Midwest,Control,CAT06,Toys,2026-04-27,Post,8158.85,201
T1009,Midwest,Control,CAT06,Toys,2026-05-04,Post,7713.62,388
T1009,Midwest,Control,CAT06,Toys,2026-05-11,Post,7946.37,409
T1009,Midwest,Control,CAT06,Toys,2026-05-18,Post,8402.81,229
T1009,Midwest,Control,CAT06,Toys,2026-05-25,Post,7707.08,291
T1009,Midwest,Control,CAT06,Toys,2026-06-01,Post,7192.86,189
T1009,Midwest,Control,CAT06,Toys,2026-06-08,Post,9088.39,278
T1009,Midwest,Control,CAT06,Toys,2026-06-15,Post,8417.71,189
T1009,Midwest,Control,CAT06,Toys,2026-06-22,Post,8008.89,259
T1009,Midwest,Control,CAT06,Toys,2026-06-29,Post,7919.25,360
T1009,Midwest,Control,CAT07,Hardlines,2026-01-05,Pre,11093.5,432
T1009,Midwest,Control,CAT07,Hardlines,2026-01-12,Pre,12754.33,400
T1009,Midwest,Control,CAT07,Hardlines,2026-01-19,Pre,10790.96,317
T1009,Midwest,Control,CAT07,Hardlines,2026-01-26,Pre,12220.5,325
T1009,Midwest,Control,CAT07,Hardlines,2026-02-02,Pre,12268.07,290
T1009,Midwest,Control,CAT07,Hardlines,2026-02-09,Pre,12628.87,393
T1009,Midwest,Control,CAT07,Hardlines,2026-02-16,Pre,11714.4,486
T1009,Midwest,Control,CAT07,Hardlines,2026-02-23,Pre,13271.02,325
T1009,Midwest,Control,CAT07,Hardlines,2026-03-02,Pre,12804.34,488
T1009,Midwest,Control,CAT07,Hardlines,2026-03-09,Pre,11824.36,315
T1009,Midwest,Control,CAT07,Hardlines,2026-03-16,Pre,11610.13,495
T1009,Midwest,Control,CAT07,Hardlines,2026-03-23,Pre,12156.07,379
T1009,Midwest,Control,CAT07,Hardlines,2026-03-30,Pre,11934.15,430
T1009,Midwest,Control,CAT07,Hardlines,2026-04-06,Post,11612.93,507
T1009,Midwest,Control,CAT07,Hardlines,2026-04-13,Post,12474.02,560
T1009,Midwest,Control,CAT07,Hardlines,2026-04-20,Post,12228.13,309
T1009,Midwest,Control,CAT07,Hardlines,2026-04-27,Post,13971.31,754
T1009,Midwest,Control,CAT07,Hardlines,2026-05-04,Post,12160.57,396
T1009,Midwest,Control,CAT07,Hardlines,2026-05-11,Post,11960.11,279
T1009,Midwest,Control,CAT07,Hardlines,2026-05-18,Post,12653.15,303
T1009,Midwest,Control,CAT07,Hardlines,2026-05-25,Post,12921.72,461
T1009,Midwest,Control,CAT07,Hardlines,2026-06-01,Post,13037.91,342
T1009,Midwest,Control,CAT07,Hardlines,2026-06-08,Post,13077.12,524
T1009,Midwest,Control,CAT07,Hardlines,2026-06-15,Post,12871.13,700
T1009,Midwest,Control,CAT07,Hardlines,2026-06-22,Post,12853.25,404
T1009,Midwest,Control,CAT07,Hardlines,2026-06-29,Post,13480.81,589
T1009,Midwest,Control,CAT08,Softlines,2026-01-05,Pre,8620.44,356
T1009,Midwest,Control,CAT08,Softlines,2026-01-12,Pre,8805.35,311
T1009,Midwest,Control,CAT08,Softlines,2026-01-19,Pre,8332.41,383
T1009,Midwest,Control,CAT08,Softlines,2026-01-26,Pre,8733.34,464
T1009,Midwest,Control,CAT08,Softlines,2026-02-02,Pre,10066.9,237
T1009,Midwest,Control,CAT08,Softlines,2026-02-09,Pre,9792.31,349
T1009,Midwest,Control,CAT08,Softlines,2026-02-16,Pre,10670.21,320
T1009,Midwest,Control,CAT08,Softlines,2026-02-23,Pre,10507.04,430
T1009,Midwest,Control,CAT08,Softlines,2026-03-02,Pre,9913.46,379
T1009,Midwest,Control,CAT08,Softlines,2026-03-09,Pre,9666.82,364
T1009,Midwest,Control,CAT08,Softlines,2026-03-16,Pre,9621.77,225
T1009,Midwest,Control,CAT08,Softlines,2026-03-23,Pre,8263.65,272
T1009,Midwest,Control,CAT08,Softlines,2026-03-30,Pre,9621.18,308
T1009,Midwest,Control,CAT08,Softlines,2026-04-06,Post,9332.07,503
T1009,Midwest,Control,CAT08,Softlines,2026-04-13,Post,9139.99,206
T1009,Midwest,Control,CAT08,Softlines,2026-04-20,Post,10065.83,280
T1009,Midwest,Control,CAT08,Softlines,2026-04-27,Post,9686.56,358
T1009,Midwest,Control,CAT08,Softlines,2026-05-04,Post,9922.16,293
T1009,Midwest,Control,CAT08,Softlines,2026-05-11,Post,9186.0,228
T1009,Midwest,Control,CAT08,Softlines,2026-05-18,Post,10521.53,360
T1009,Midwest,Control,CAT08,Softlines,2026-05-25,Post,9658.95,218
T1009,Midwest,Control,CAT08,Softlines,2026-06-01,Post,10255.44,464
T1009,Midwest,Control,CAT08,Softlines,2026-06-08,Post,9785.47,273
T1009,Midwest,Control,CAT08,Softlines,2026-06-15,Post,8539.27,350
T1009,Midwest,Control,CAT08,Softlines,2026-06-22,Post,10436.86,408
T1009,Midwest,Control,CAT08,Softlines,2026-06-29,Post,10058.67,526
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-01-05,Pre,34708.65,1068
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-01-12,Pre,40855.78,1012
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-01-19,Pre,30866.36,1015
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-01-26,Pre,36298.58,922
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-02-02,Pre,33372.8,807
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-02-09,Pre,37735.53,968
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-02-16,Pre,35276.62,1368
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-02-23,Pre,36226.15,1125
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-03-02,Pre,38960.05,867
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-03-09,Pre,41699.86,1646
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-03-16,Pre,41027.78,1326
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-03-23,Pre,35354.05,859
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-03-30,Pre,38606.09,2085
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-04-06,Post,36848.01,1062
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-04-13,Post,34841.33,1618
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-04-20,Post,37125.06,1275
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-04-27,Post,42692.22,1111
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-05-04,Post,42102.87,1241
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-05-11,Post,39475.2,946
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-05-18,Post,34325.86,1627
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-05-25,Post,38729.93,1306
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-06-01,Post,37178.74,963
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-06-08,Post,36999.33,1823
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-06-15,Post,40396.08,1038
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-06-22,Post,43451.51,1149
T1010,Midwest,Test,CAT01,Grocery & Essentials,2026-06-29,Post,41957.44,1117
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-01-05,Pre,14760.23,606
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-01-12,Pre,16371.21,421
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-01-19,Pre,14117.61,395
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-01-26,Pre,14059.76,445
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-02-02,Pre,13937.39,387
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-02-09,Pre,16244.85,582
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-02-16,Pre,16831.17,895
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-02-23,Pre,16863.64,538
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-03-02,Pre,14933.52,587
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-03-09,Pre,13645.9,549
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-03-16,Pre,14984.0,583
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-03-23,Pre,14976.47,410
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-03-30,Pre,16282.57,449
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-04-06,Post,16330.33,428
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-04-13,Post,16101.54,428
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-04-20,Post,16914.33,457
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-04-27,Post,19362.27,788
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-05-04,Post,16260.25,406
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-05-11,Post,16879.91,471
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-05-18,Post,16632.64,875
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-05-25,Post,16033.36,477
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-06-01,Post,17453.13,418
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-06-08,Post,16509.05,593
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-06-15,Post,15974.27,690
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-06-22,Post,16112.29,800
T1010,Midwest,Test,CAT02,Apparel & Accessories,2026-06-29,Post,18126.9,904
T1010,Midwest,Test,CAT03,Home,2026-01-05,Pre,19644.22,499
T1010,Midwest,Test,CAT03,Home,2026-01-12,Pre,18351.08,412
T1010,Midwest,Test,CAT03,Home,2026-01-19,Pre,19636.4,506
T1010,Midwest,Test,CAT03,Home,2026-01-26,Pre,19135.02,448
T1010,Midwest,Test,CAT03,Home,2026-02-02,Pre,19576.57,467
T1010,Midwest,Test,CAT03,Home,2026-02-09,Pre,18475.1,588
T1010,Midwest,Test,CAT03,Home,2026-02-16,Pre,17991.04,766
T1010,Midwest,Test,CAT03,Home,2026-02-23,Pre,19057.74,429
T1010,Midwest,Test,CAT03,Home,2026-03-02,Pre,18332.89,800
T1010,Midwest,Test,CAT03,Home,2026-03-09,Pre,18312.72,637
T1010,Midwest,Test,CAT03,Home,2026-03-16,Pre,17826.74,415
T1010,Midwest,Test,CAT03,Home,2026-03-23,Pre,16815.27,472
T1010,Midwest,Test,CAT03,Home,2026-03-30,Pre,19178.14,718
T1010,Midwest,Test,CAT03,Home,2026-04-06,Post,21465.93,898
T1010,Midwest,Test,CAT03,Home,2026-04-13,Post,21142.9,477
T1010,Midwest,Test,CAT03,Home,2026-04-20,Post,22355.18,853
T1010,Midwest,Test,CAT03,Home,2026-04-27,Post,18753.66,612
T1010,Midwest,Test,CAT03,Home,2026-05-04,Post,21111.78,820
T1010,Midwest,Test,CAT03,Home,2026-05-11,Post,20088.18,611
T1010,Midwest,Test,CAT03,Home,2026-05-18,Post,19335.62,607
T1010,Midwest,Test,CAT03,Home,2026-05-25,Post,21849.48,504
T1010,Midwest,Test,CAT03,Home,2026-06-01,Post,20327.05,480
T1010,Midwest,Test,CAT03,Home,2026-06-08,Post,18121.24,520
T1010,Midwest,Test,CAT03,Home,2026-06-15,Post,21846.86,811
T1010,Midwest,Test,CAT03,Home,2026-06-22,Post,21247.47,844
T1010,Midwest,Test,CAT03,Home,2026-06-29,Post,20969.56,697
T1010,Midwest,Test,CAT04,Electronics,2026-01-05,Pre,11855.21,468
T1010,Midwest,Test,CAT04,Electronics,2026-01-12,Pre,13153.05,676
T1010,Midwest,Test,CAT04,Electronics,2026-01-19,Pre,14339.26,391
T1010,Midwest,Test,CAT04,Electronics,2026-01-26,Pre,13350.75,557
T1010,Midwest,Test,CAT04,Electronics,2026-02-02,Pre,11758.38,652
T1010,Midwest,Test,CAT04,Electronics,2026-02-09,Pre,13526.64,709
T1010,Midwest,Test,CAT04,Electronics,2026-02-16,Pre,13518.86,301
T1010,Midwest,Test,CAT04,Electronics,2026-02-23,Pre,13934.39,585
T1010,Midwest,Test,CAT04,Electronics,2026-03-02,Pre,13597.97,445
T1010,Midwest,Test,CAT04,Electronics,2026-03-09,Pre,12488.78,314
T1010,Midwest,Test,CAT04,Electronics,2026-03-16,Pre,13466.99,630
T1010,Midwest,Test,CAT04,Electronics,2026-03-23,Pre,13211.68,318
T1010,Midwest,Test,CAT04,Electronics,2026-03-30,Pre,13680.1,654
T1010,Midwest,Test,CAT04,Electronics,2026-04-06,Post,16290.74,446
T1010,Midwest,Test,CAT04,Electronics,2026-04-13,Post,16703.76,825
T1010,Midwest,Test,CAT04,Electronics,2026-04-20,Post,16212.75,406
T1010,Midwest,Test,CAT04,Electronics,2026-04-27,Post,14545.88,553
T1010,Midwest,Test,CAT04,Electronics,2026-05-04,Post,15996.96,446
T1010,Midwest,Test,CAT04,Electronics,2026-05-11,Post,14643.53,678
T1010,Midwest,Test,CAT04,Electronics,2026-05-18,Post,16767.68,435
T1010,Midwest,Test,CAT04,Electronics,2026-05-25,Post,17894.59,591
T1010,Midwest,Test,CAT04,Electronics,2026-06-01,Post,17310.03,563
T1010,Midwest,Test,CAT04,Electronics,2026-06-08,Post,13132.87,319
T1010,Midwest,Test,CAT04,Electronics,2026-06-15,Post,16029.24,556
T1010,Midwest,Test,CAT04,Electronics,2026-06-22,Post,17474.85,448
T1010,Midwest,Test,CAT04,Electronics,2026-06-29,Post,17451.59,640
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-05,Pre,10011.95,384
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-12,Pre,11509.07,389
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-19,Pre,10212.99,373
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-26,Pre,10734.4,435
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-02,Pre,11148.44,263
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-09,Pre,10794.7,464
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-16,Pre,11993.81,353
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-23,Pre,10666.36,484
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-02,Pre,11091.39,339
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-09,Pre,10858.51,314
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-16,Pre,11734.36,433
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-23,Pre,10472.36,418
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-30,Pre,12351.19,424
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-06,Post,10374.44,242
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-13,Post,12191.56,499
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-20,Post,10194.89,267
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-27,Post,11461.1,592
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-04,Post,11014.84,312
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-11,Post,11745.4,487
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-18,Post,11432.73,444
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-25,Post,11786.88,620
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-01,Post,10401.7,300
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-08,Post,10021.14,477
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-15,Post,10364.25,320
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-22,Post,10385.06,334
T1010,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-29,Post,10546.81,322
T1010,Midwest,Test,CAT06,Toys,2026-01-05,Pre,7429.11,166
T1010,Midwest,Test,CAT06,Toys,2026-01-12,Pre,7454.42,172
T1010,Midwest,Test,CAT06,Toys,2026-01-19,Pre,7809.58,247
T1010,Midwest,Test,CAT06,Toys,2026-01-26,Pre,7391.9,233
T1010,Midwest,Test,CAT06,Toys,2026-02-02,Pre,7459.9,294
T1010,Midwest,Test,CAT06,Toys,2026-02-09,Pre,7782.2,233
T1010,Midwest,Test,CAT06,Toys,2026-02-16,Pre,8495.67,228
T1010,Midwest,Test,CAT06,Toys,2026-02-23,Pre,7724.99,268
T1010,Midwest,Test,CAT06,Toys,2026-03-02,Pre,7959.18,264
T1010,Midwest,Test,CAT06,Toys,2026-03-09,Pre,8076.85,403
T1010,Midwest,Test,CAT06,Toys,2026-03-16,Pre,7534.55,372
T1010,Midwest,Test,CAT06,Toys,2026-03-23,Pre,7895.94,221
T1010,Midwest,Test,CAT06,Toys,2026-03-30,Pre,7734.94,172
T1010,Midwest,Test,CAT06,Toys,2026-04-06,Post,8667.3,256
T1010,Midwest,Test,CAT06,Toys,2026-04-13,Post,8648.39,208
T1010,Midwest,Test,CAT06,Toys,2026-04-20,Post,7770.35,203
T1010,Midwest,Test,CAT06,Toys,2026-04-27,Post,8195.28,224
T1010,Midwest,Test,CAT06,Toys,2026-05-04,Post,8609.2,466
T1010,Midwest,Test,CAT06,Toys,2026-05-11,Post,8476.84,193
T1010,Midwest,Test,CAT06,Toys,2026-05-18,Post,8570.75,374
T1010,Midwest,Test,CAT06,Toys,2026-05-25,Post,7827.49,252
T1010,Midwest,Test,CAT06,Toys,2026-06-01,Post,9359.75,243
T1010,Midwest,Test,CAT06,Toys,2026-06-08,Post,8072.37,341
T1010,Midwest,Test,CAT06,Toys,2026-06-15,Post,8086.69,265
T1010,Midwest,Test,CAT06,Toys,2026-06-22,Post,7738.95,205
T1010,Midwest,Test,CAT06,Toys,2026-06-29,Post,8417.21,247
T1010,Midwest,Test,CAT07,Hardlines,2026-01-05,Pre,13003.13,386
T1010,Midwest,Test,CAT07,Hardlines,2026-01-12,Pre,12341.15,339
T1010,Midwest,Test,CAT07,Hardlines,2026-01-19,Pre,12061.34,277
T1010,Midwest,Test,CAT07,Hardlines,2026-01-26,Pre,12824.93,695
T1010,Midwest,Test,CAT07,Hardlines,2026-02-02,Pre,13187.11,418
T1010,Midwest,Test,CAT07,Hardlines,2026-02-09,Pre,12992.36,394
T1010,Midwest,Test,CAT07,Hardlines,2026-02-16,Pre,10789.55,424
T1010,Midwest,Test,CAT07,Hardlines,2026-02-23,Pre,13035.63,352
T1010,Midwest,Test,CAT07,Hardlines,2026-03-02,Pre,12822.08,444
T1010,Midwest,Test,CAT07,Hardlines,2026-03-09,Pre,11796.26,404
T1010,Midwest,Test,CAT07,Hardlines,2026-03-16,Pre,12925.22,303
T1010,Midwest,Test,CAT07,Hardlines,2026-03-23,Pre,13577.26,520
T1010,Midwest,Test,CAT07,Hardlines,2026-03-30,Pre,12130.52,319
T1010,Midwest,Test,CAT07,Hardlines,2026-04-06,Post,13467.27,334
T1010,Midwest,Test,CAT07,Hardlines,2026-04-13,Post,13000.01,710
T1010,Midwest,Test,CAT07,Hardlines,2026-04-20,Post,10333.41,465
T1010,Midwest,Test,CAT07,Hardlines,2026-04-27,Post,12794.49,434
T1010,Midwest,Test,CAT07,Hardlines,2026-05-04,Post,13111.4,443
T1010,Midwest,Test,CAT07,Hardlines,2026-05-11,Post,12645.56,483
T1010,Midwest,Test,CAT07,Hardlines,2026-05-18,Post,13280.28,371
T1010,Midwest,Test,CAT07,Hardlines,2026-05-25,Post,12890.9,331
T1010,Midwest,Test,CAT07,Hardlines,2026-06-01,Post,15134.42,400
T1010,Midwest,Test,CAT07,Hardlines,2026-06-08,Post,12772.91,597
T1010,Midwest,Test,CAT07,Hardlines,2026-06-15,Post,12457.52,285
T1010,Midwest,Test,CAT07,Hardlines,2026-06-22,Post,13979.32,399
T1010,Midwest,Test,CAT07,Hardlines,2026-06-29,Post,13023.12,510
T1010,Midwest,Test,CAT08,Softlines,2026-01-05,Pre,9412.33,224
T1010,Midwest,Test,CAT08,Softlines,2026-01-12,Pre,9394.53,241
T1010,Midwest,Test,CAT08,Softlines,2026-01-19,Pre,10061.67,476
T1010,Midwest,Test,CAT08,Softlines,2026-01-26,Pre,8889.94,364
T1010,Midwest,Test,CAT08,Softlines,2026-02-02,Pre,10217.85,290
T1010,Midwest,Test,CAT08,Softlines,2026-02-09,Pre,10013.59,407
T1010,Midwest,Test,CAT08,Softlines,2026-02-16,Pre,10922.61,323
T1010,Midwest,Test,CAT08,Softlines,2026-02-23,Pre,9862.15,299
T1010,Midwest,Test,CAT08,Softlines,2026-03-02,Pre,9109.25,250
T1010,Midwest,Test,CAT08,Softlines,2026-03-09,Pre,9946.44,357
T1010,Midwest,Test,CAT08,Softlines,2026-03-16,Pre,10069.02,295
T1010,Midwest,Test,CAT08,Softlines,2026-03-23,Pre,10734.54,394
T1010,Midwest,Test,CAT08,Softlines,2026-03-30,Pre,9248.94,226
T1010,Midwest,Test,CAT08,Softlines,2026-04-06,Post,8928.89,242
T1010,Midwest,Test,CAT08,Softlines,2026-04-13,Post,10153.05,225
T1010,Midwest,Test,CAT08,Softlines,2026-04-20,Post,11344.36,443
T1010,Midwest,Test,CAT08,Softlines,2026-04-27,Post,10550.55,417
T1010,Midwest,Test,CAT08,Softlines,2026-05-04,Post,10633.5,343
T1010,Midwest,Test,CAT08,Softlines,2026-05-11,Post,9235.35,291
T1010,Midwest,Test,CAT08,Softlines,2026-05-18,Post,10225.05,259
T1010,Midwest,Test,CAT08,Softlines,2026-05-25,Post,11120.19,431
T1010,Midwest,Test,CAT08,Softlines,2026-06-01,Post,10503.68,251
T1010,Midwest,Test,CAT08,Softlines,2026-06-08,Post,9192.12,274
T1010,Midwest,Test,CAT08,Softlines,2026-06-15,Post,10362.85,486
T1010,Midwest,Test,CAT08,Softlines,2026-06-22,Post,10813.54,453
T1010,Midwest,Test,CAT08,Softlines,2026-06-29,Post,8159.09,266
T1011,West,Control,CAT01,Grocery & Essentials,2026-01-05,Pre,49536.37,1852
T1011,West,Control,CAT01,Grocery & Essentials,2026-01-12,Pre,47184.27,1234
T1011,West,Control,CAT01,Grocery & Essentials,2026-01-19,Pre,47699.04,1113
T1011,West,Control,CAT01,Grocery & Essentials,2026-01-26,Pre,45037.61,1579
T1011,West,Control,CAT01,Grocery & Essentials,2026-02-02,Pre,47939.01,1883
T1011,West,Control,CAT01,Grocery & Essentials,2026-02-09,Pre,46742.23,1517
T1011,West,Control,CAT01,Grocery & Essentials,2026-02-16,Pre,45453.78,1907
T1011,West,Control,CAT01,Grocery & Essentials,2026-02-23,Pre,53682.01,1437
T1011,West,Control,CAT01,Grocery & Essentials,2026-03-02,Pre,45455.95,1181
T1011,West,Control,CAT01,Grocery & Essentials,2026-03-09,Pre,47746.61,1216
T1011,West,Control,CAT01,Grocery & Essentials,2026-03-16,Pre,47648.39,1359
